Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
0.04721161534551434,-10.93313424275441,72.12284801617218
0.04929192227279122,-10.74101259917108,71.78532609053809
0.04629056091430642,-10.54819829047908,71.39309917181463
0.03950052285303061,-10.35827185590749,70.99455930363024
0.05114887544352119,-10.16299396540571,70.5905709746857
0.05198950909398321,-9.971473522089161,70.20710241943465
0.05398223837770513,-9.78199097139586,69.77940583853513
0.05497444284213942,-9.593904371436885,69.36570231334869
0.05336404533706973,-9.40610610633356,68.92173012844444
0.04221350606330564,-9.218053197150725,68.46465069045485
0.05889638001795515,-9.032926257484505,68.02609474260233
0.05014084177691977,-8.846597245499606,67.57672969505109
0.05762569112689981,-8.664927064547813,67.10030450783466
0.0631486535473168,-8.481105192955738,66.62720386099807
0.06511927863635948,-8.301691504788247,66.13818330199202
0.06447006987362416,-8.118877899185875,65.62899743022901
0.05201092655815966,-7.940647075509364,65.12928690821752
0.06807997442546043,-7.763648157309082,64.61234320485319
0.06977880215436877,-7.58681890692745,64.10000130497906
0.07054250829800461,-7.410832194022461,63.55227667183992
0.07256567597694399,-7.238524994617216,63.02724245943424
0.07253687898099057,-7.066872591267539,62.46797568129274
0.06983990576659939,-6.894523554456644,61.9036375598352
0.0754734755489521,-6.726006418472307,61.33631978197207
0.07811322606479301,-6.559935033776477,60.75802054429562
0.07713072611620295,-6.392610604429771,60.1699667023909
0.06922372551172443,-6.227300439291951,59.57589832671055
0.07510952972611511,-6.066232916511281,58.96736251086766
0.08141288417974636,-5.905247108114159,58.35701775943792
0.08503030713706546,-5.746163717170504,57.71779315226144
0.08609372448505417,-5.587893508812154,57.09738444658045
0.08667512801387675,-5.434081881387839,56.46141857618262
0.08907608433639205,-5.281289400872256,55.81117279859801
0.08684242215293553,-5.128025617120596,55.14647447204652
0.0847310002032042,-4.980970617187714,54.49290226165246
0.08333116317623736,-4.834599717422416,53.82856882535571
0.09155362907753711,-4.690056667883955,53.14003257212377
0.09390822902067417,-4.54707573329424,52.46374889326274
0.0935056295896568,-4.404929287919295,51.77636449208222
0.09497408809565597,-4.267889145770654,51.07470545199902
0.09477967269196702,-4.130923475364529,50.37133094706447
0.09671427970185342,-3.998185149419595,49.6566397242367
0.09693321565218024,-3.866822734425158,48.93352236622682
0.09647716283096602,-3.738051520672911,48.22341560756166
0.09735232425880685,-3.611648787272343,47.50506540888813
0.09831702640056465,-3.487815492000542,46.77258109666674
0.09783889136413146,-3.366126917722538,46.03712567716472
0.09453973741849636,-3.247114572713309,45.29387031394155
0.08600951630285505,-3.130864079850939,44.54218698524014
0.09755364051283431,-3.017124870266094,43.80939886661999
0.09946857610712945,-2.904280881467294,43.0467978556831
0.09815085393341616,-2.795003885443998,42.28323639373235
0.0984148879624599,-2.688416722968939,41.54494728192179
0.09929490350248218,-2.585618724796628,40.77582485109065
0.09853099699015549,-2.484875978655058,40.01939346509091
0.09643101681813522,-2.384833470689172,39.2677497460903
0.09566331293960109,-2.287400400880067,38.49911651495956
0.09493195937367131,-2.194088130207375,37.71901380362266
0.09672961365756738,-2.104892516551702,36.96284444883322
0.08972161050920578,-2.014738235402286,36.20508846855741
0.08294925403796372,-1.927887354464758,35.44889129617911
0.07803231724212659,-1.845046303905747,34.68090638461953
0.09028558421292814,-1.764578454579083,33.90926202730348
0.09019495367807691,-1.684557309727779,33.15507051849042
0.08760044572495818,-1.60902008896032,32.39459787520133
0.08715231597205367,-1.535700521073549,31.63554832049744
0.08477715230114218,-1.46226108034852,30.88875526586645
0.07803441733293953,-1.393081998005525,30.1376877014759
0.07058929426910528,-1.324373907932058,29.39468332388293
0.06698871204936782,-1.261488175160273,28.63888229321918
0.06793376043293572,-1.199216061999709,27.89630621694297
0.06691481138118591,-1.139638775341044,27.15045084553475
0.05722514414645898,-1.079287598554026,26.41550508435657
0.06418045661397964,-1.022964484536984,25.6773520940387
0.06837602046643793,-0.9702554687168928,24.94822178152668
0.06899400433197149,-0.917676581729153,24.21530836922862
0.06604552195503532,-0.8657354506965944,23.49713205884855
0.06256305703718218,-0.817251955419618,22.78237348975291
0.06187552136067367,-0.7715139389999701,22.06280233919941
0.05352047454414174,-0.7273618768604985,21.36126195856951
0.05572848628643465,-0.6857566328378144,20.64416933468068
0.05408957768585988,-0.6432542078517376,19.93564456189887
0.05302576946125369,-0.6043055712675518,19.25051089929568
0.04278933173733231,-0.5661649810770172,18.55354129757708
0.045274593345834,-0.5314519791480703,17.86353180654942
0.04119090486123538,-0.4969347527025481,17.17284834546133
0.04082035622914332,-0.4649823058642095,16.4869733019449
0.03745393803766635,-0.4337877166693413,15.80498690457944
0.03585346529317108,-0.4033868482584388,15.12986695970693
0.03295459691873363,-0.3755080043960124,14.45759031825051
0.03158929827122117,-0.3486665816203105,13.79059731054659
0.02852042765712139,-0.3238664088926426,13.13240459131531
0.01867780367305615,-0.3000316241117044,12.4679765007954
0.009189166333401897,-0.2790657219558085,11.78958155206826
0.01624628929468464,-0.2573209241341897,11.14398453841075
0.01666040514481868,-0.2384413704571721,10.49626100876995
0.01377610801937226,-0.2181064872380474,9.854196190285379
0.01112261172161274,-0.2023667297739737,9.203183547497261
0.008526583198393493,-0.1865679946590688,8.561352084868375
0.004005861528805027,-0.1734178817104707,7.913087326780158
0.001036263111930503,-0.1586228599094422,7.275159459340273
0.0003503195666209701,-0.1461422435649362,6.641963769400803
-0.00399071775914356,-0.1362799449222707,6.010487440434293
-0.005281316246459991,-0.1260856175463006,5.367206238488418
-0.01413678541485792,-0.1181136937794911,4.740185085924415
-0.0231529464070169,-0.1106487030993782,4.117113477767326
-0.01385500144024879,-0.1053909166830203,3.485819720390197
-0.01748621959521164,-0.09915392421332568,2.85742381842114
-0.02015681924645889,-0.09636015970479525,2.224856482545448
-0.03158856396714818,-0.09335091142617721,1.609673308369807
-0.02561249359896754,-0.09166932341871213,0.982129398648766
-0.02757581406516934,-0.09112801338741383,0.3565207167093263
-0.03835787640394428,-0.09089291334482703,-0.2664253708058624
-0.03467445962757876,-0.09273405284890465,-0.892112333221867
-0.03475322994168167,-0.09606591102218844,-1.517713650475088
-0.04006730559252419,-0.09889931996127671,-2.142108019440613
-0.0421839779794332,-0.1040235596312166,-2.767199495194816
-0.0444907949104348,-0.1103416609063857,-3.392737547511345
-0.048075577817036,-0.1175851435160834,-4.016581386192286
-0.04936284444416558,-0.1262422091929905,-4.652318894922345
-0.05946541552356264,-0.1357423602913017,-5.279105322052363
-0.05536514771424757,-0.1472830247790692,-5.913181785576413
-0.05829872977590171,-0.1584551982303811,-6.535903419823256
-0.06083718877178508,-0.1712110469213889,-7.174915079982355
-0.06950741540278886,-0.1860754976045351,-7.80960261403866
-0.07924617005484276,-0.2014261735375028,-8.449645659963632
-0.07372989835954935,-0.2187398651631718,-9.098774832760327
-0.07511423003541784,-0.2366684035826948,-9.73666410715877
-0.0797788540625583,-0.2558643447125119,-10.38470982179201
-0.0865233501219148,-0.2774494568123881,-11.03634238589976
-0.0956635709375759,-0.2996422726174091,-11.68870362833117
-0.08734520063570202,-0.3235690752224831,-12.34198982772328
-0.09100728554953952,-0.3486722613949795,-13.00258866065272
-0.09344275875835049,-0.3754810616945622,-13.66968305069003
-0.1139295074856689,-0.4034877055493274,-14.33402461664549
-0.1023202997960502,-0.4343074173843456,-14.99930657062663
-0.1081664982899605,-0.4650427387141637,-15.67372697520835
-0.1097845946596901,-0.4982522789865372,-16.35685193528285
-0.1208050776462492,-0.5322514521373332,-17.03656802823182
-0.1199730360168928,-0.5696928527334554,-17.72212562507514
-0.122806336692165,-0.6070195532427023,-18.40764181856653
-0.1446675601204004,-0.6476266023803221,-19.09744742461524
-0.1346971128309956,-0.6898434232670132,-19.78420311160403
-0.1391102571963337,-0.7326987696503028,-20.49104401807826
-0.1439293952178338,-0.7777029919524905,-21.18757825459335
-0.1508752378647226,-0.8258204661003012,-21.89293843775706
-0.1596764210621331,-0.8752060669312399,-22.60739326340743
-0.1725486942264548,-0.9264306470723553,-23.31084474487
-0.1703615033372386,-0.9810161452776512,-24.03342060317181
-0.1786199787372064,-1.035382555641523,-24.74393642694088
-0.1881899298038006,-1.094298280236592,-25.46536152665598
-0.1945596202830414,-1.153986571353872,-26.19219172529992
-0.2023679071399783,-1.215266720449232,-26.91361691480933
-0.2332317142745864,-1.281100908804049,-27.64400723054418
-0.2214776497353829,-1.348003476204962,-28.37226896587566
-0.2307799734890751,-1.417660169510624,-29.10343194892956
-0.2409067441794359,-1.489343291710478,-29.84165099412408
-0.251706624642047,-1.564399525691943,-30.57099980711527
-0.2678329714912493,-1.641166186673917,-31.30114218502877
-0.275502449085048,-1.720406420190128,-32.0318399919407
-0.2878244774861371,-1.802357430048211,-32.76408657308582
-0.3074473724026408,-1.887199488786404,-33.49918702663215
-0.3134356603879455,-1.973075680922246,-34.23015512701402
-0.3275354534819547,-2.063661582982704,-34.96187000088281
-0.3430880941062495,-2.154580071698777,-35.69561668968609
-0.3589155498054587,-2.249595782225642,-36.41941706149797
-0.3746931235440923,-2.347333091225964,-37.14914210782959
-0.3931491023161283,-2.446566137182403,-37.86935606699651
-0.413184987714812,-2.549731615825188,-38.59106849306133
-0.4305692099448608,-2.653424928569483,-39.30758846532839
-0.4567149329839627,-2.762193811721843,-40.02383773819691
-0.4707320794707903,-2.871300795052267,-40.73081412138778
-0.4931145026851607,-2.985885225699669,-41.43818131915452
-0.5151856130336581,-3.101039478563332,-42.13476395319536
-0.5387948444449793,-3.219524768424751,-42.8276121627933
-0.5710088459953276,-3.339577740237072,-43.52096929176477
-0.5912098724090576,-3.462038972314146,-44.20400346212791
-0.6175762501304576,-3.588231301511552,-44.88136989080439
-0.6583536755757512,-3.717403066242928,-45.55409330899816
-0.6912730782755367,-3.849122012726905,-46.21025326817198
-0.7111234720708597,-3.982270836054976,-46.87104930595723
-0.7427071680541769,-4.117103089227371,-47.5176930572953
-0.7896943898022395,-4.256172052771898,-48.15619377917193
-0.8109512437930098,-4.397541204097454,-48.78757959086649
-0.849025618898414,-4.540989547262726,-49.40868073787226
-0.8891627215384754,-4.686340747284897,-50.01930711537673
-0.9509347593311184,-4.832853074724291,-50.6278324404426
-0.9708935402156045,-4.984304634770091,-51.2231928635811
-1.018104709889491,-5.136453270359455,-51.80872526567298
-1.067715171644568,-5.290231401385126,-52.37619401016651
-1.109657553620906,-5.447489530898162,-52.9425245951041
-1.157523804994162,-5.607213891815008,-53.49729159801582
-1.211001352959552,-5.767551009659955,-54.03904423968682
-1.282614738640696,-5.931324146631971,-54.57594217011398
-1.327812619830282,-6.098361377658099,-55.09919452551782
-1.376920221656927,-6.264261186470107,-55.60624794847819
-1.464633807678953,-6.434683303866699,-56.10201005861664
-1.498046882872333,-6.607213439225651,-56.58253518543768
-1.566681278452993,-6.780107815089003,-57.06358957182762
-1.628075113875221,-6.956818636501696,-57.52321460720425
-1.730676045837589,-7.137807631222834,-57.9792047163656
-1.770925334670058,-7.317954063813964,-58.41786282988478
-1.847455719204728,-7.502337349432679,-58.84162095808438
-1.918365485574325,-7.690160782045059,-59.26649018704106
-1.99691795356026,-7.879715015185791,-59.66041237418528
-2.076081385253941,-8.075117101213792,-60.04318493917155
-2.162095220398751,-8.272632503987712,-60.43055421817556
-2.264383574900037,-8.475214429648153,-60.80294265471177
-2.338014318750381,-8.68689609483382,-61.15452242408697
-2.426432606338655,-8.909974198758592,-61.49167232972744
-2.521128941796115,-9.153706799480137,-61.81386530447293
-2.617403227417396,-9.422466179882287,-62.05705480395284
-2.718458416671985,-9.749254739282595,-62.14025304499148
-2.820782652563987,-10.18147252154767,-61.53969362393605
-2.969389885197404,-10.67817074873806,-57.88590239983614
-3.018766910785553,-9.891587772964636,-52.7741754577417
-3.158367022625483,-9.46729597138739,-57.68178054757493
-3.236941531353024,-9.716927687947315,-60.40845418002613
-3.352384073160037,-9.999429799001454,-61.62647221065444
-3.472922953200493,-10.25740948978357,-62.33089918434745
-3.591250134372824,-10.49992520044101,-62.80661065080504
-3.711668236631231,-10.72714979696266,-63.1704450488906
-3.837608245974172,-10.95048841164732,-63.42599881114994
-3.971525091618775,-11.17002417098036,-63.65650865211742
-4.108295959023057,-11.38360626464037,-63.83736483817614
-4.224026398173248,-11.59506409468612,-64.00156596062244
-4.358273895029143,-11.80301647607414,-64.13539442244691
-4.510484801480129,-12.01534199803319,-64.23254294957225
-4.637247847434623,-12.22212653911788,-64.33949574240127
-4.769042634347905,-12.43217325792104,-64.39929354073757
-4.927359447873709,-12.63883172548401,-64.43950411726698
-5.109894692863321,-12.85019963492175,-64.47609901831646
-5.200334309404271,-13.05691655353585,-64.44993246000894
-5.347415295901166,-13.26376961221635,-64.4533539329318
-5.498869426352481,-13.46716048097332,-64.38694719925758
-5.645816453331049,-13.67152834366985,-64.35215954711857
-5.798213861455959,-13.8771990492743,-64.27438744007465
-5.951531802614173,-14.08434369747651,-64.20377343412255
-6.158479354668427,-14.28570558641535,-64.08415349933315
-6.268454848628067,-14.48661095868155,-63.95222868456176
-6.427408479722912,-14.69673583326988,-63.85531976054101
-6.678875469721496,-14.90030443900677,-63.70798888286474
-6.726026684152383,-15.10125967399606,-63.53496296414135
-6.884566507322113,-15.31008382600392,-63.38491643206198
-7.190745793960632,-15.51731896604212,-63.17617536522418
-7.203278938786647,-15.72071353096118,-62.98177852182471
-7.360661347077974,-15.93400967969286,-62.65008237103974
-7.521351046307983,-16.14051598808624,-62.41945165291829
-7.741971509748115,-16.35644598921905,-62.15726105452103
-7.841469906868114,-16.56393899789457,-61.77202489036615
-8.039574837612255,-16.78104916920585,-61.425985435857
